id,referencia,marca,capacidad,ciudad,responsable
1022,ACH22,Sony,946,Bello,Tattiana Yepes
7284,ACH22,Sony,251,Sabaneta,Sonia Yepes
4286,ACH01,Kalley,1234,Medellin,Santiago Yepes
4949,ACH01,Kalley,1419,Niquia,Mauro Yepes
8525,ACH22,Rico,813,Niquia,Tattiana Yepes
1241,ACH01,Sony,1621,Medellin,Mauro Yepes
9335,ACH22,Sony,1873,Itagui,Santiago Yepes
1418,ACH01,Rico,1184,Medellin,Santiago Yepes
5064,ACH22,Kalley,992,Niquia,Santiago Yepes
1164,ACH01,Sony,206,Itagui,Tattiana Yepes
2822,ACH01,Kalley,527,Sabaneta,Tattiana Yepes
2667,ACH22,Kalley,1881,Niquia,Mauro Yepes
8435,ACH22,Kalley,152,Bello,Tattiana Yepes
4315,ACH22,Sony,895,Sabaneta,Santiago Yepes
5690,ACH43,Sony,349,Medellin,Wilson Yepes
1222,ACH22,Rico,1207,Bello,Mauro Yepes
9108,ACH01,Kalley,1051,Itagui,Wilson Yepes
145,ACH22,Sony,440,Sabaneta,Mauro Yepes
2491,ACH22,Kalley,1640,Niquia,Tattiana Yepes
9954,ACH22,Kalley,692,Itagui,Tattiana Yepes
9179,ACH43,Rico,748,Medellin,Santiago Yepes
9775,ACH22,Rico,631,Bello,Sonia Yepes
6632,ACH01,Rico,158,Medellin,Sonia Yepes
6594,ACH01,Sony,1164,Niquia,Mauro Yepes
5845,ACH22,Sony,494,Medellin,Sonia Yepes
6807,ACH01,Sony,1261,Medellin,Mauro Yepes
8501,ACH22,Sony,210,Itagui,Sonia Yepes
7983,ACH22,Sony,1649,Medellin,Santiago Yepes
6599,ACH22,Sony,682,Bello,Mauro Yepes
2479,ACH01,Rico,1464,Sabaneta,Santiago Yepes
730,ACH01,Sony,1245,Niquia,Tattiana Yepes
303,ACH43,Rico,1084,Sabaneta,Wilson Yepes
3567,ACH01,Rico,774,Sabaneta,Sonia Yepes
9367,ACH22,Rico,1618,Niquia,Santiago Yepes
7123,ACH43,Rico,1541,Itagui,Wilson Yepes
696,ACH43,Sony,1800,Medellin,Tattiana Yepes
2169,ACH22,Rico,1224,Bello,Wilson Yepes
8805,ACH01,Sony,1771,Bello,Wilson Yepes
1708,ACH22,Sony,818,Sabaneta,Mauro Yepes
8771,ACH22,Kalley,1067,Itagui,Tattiana Yepes
9804,ACH22,Sony,1001,Medellin,Mauro Yepes
9178,ACH43,Kalley,1907,Itagui,Mauro Yepes
3632,ACH01,Kalley,1956,Medellin,Wilson Yepes
271,ACH22,Kalley,1205,Sabaneta,Santiago Yepes
5402,ACH22,Sony,1955,Bello,Wilson Yepes
4813,ACH43,Rico,835,Medellin,Tattiana Yepes
4518,ACH01,Rico,495,Niquia,Santiago Yepes
5624,ACH22,Sony,964,Itagui,Tattiana Yepes
2088,ACH01,Kalley,1431,Niquia,Wilson Yepes
796,ACH22,Kalley,1749,Itagui,Sonia Yepes
8622,ACH22,Sony,1984,Bello,Santiago Yepes
2998,ACH43,Kalley,1394,Sabaneta,Sonia Yepes
741,ACH01,Rico,1563,Medellin,Santiago Yepes
4415,ACH01,Kalley,1990,Niquia,Wilson Yepes
359,ACH22,Kalley,1668,Medellin,Mauro Yepes
4845,ACH22,Rico,593,Sabaneta,Mauro Yepes
4486,ACH22,Kalley,1323,Niquia,Mauro Yepes
8846,ACH43,Sony,1365,Niquia,Tattiana Yepes
9399,ACH01,Sony,761,Itagui,Mauro Yepes
7130,ACH01,Kalley,957,Niquia,Santiago Yepes
6385,ACH01,Kalley,1997,Bello,Wilson Yepes
6146,ACH22,Rico,1558,Medellin,Tattiana Yepes
3377,ACH01,Kalley,354,Medellin,Mauro Yepes
213,ACH01,Kalley,1560,Medellin,Mauro Yepes
2597,ACH22,Kalley,1669,Sabaneta,Mauro Yepes
6163,ACH22,Rico,189,Medellin,Mauro Yepes
7404,ACH22,Kalley,1831,Niquia,Wilson Yepes
969,ACH22,Kalley,1368,Bello,Wilson Yepes
3916,ACH01,Sony,1186,Medellin,Wilson Yepes
5539,ACH43,Rico,1055,Bello,Sonia Yepes
6494,ACH01,Kalley,991,Bello,Sonia Yepes
7498,ACH01,Sony,1131,Itagui,Wilson Yepes
63,ACH01,Sony,887,Sabaneta,Santiago Yepes
5274,ACH01,Rico,1797,Sabaneta,Wilson Yepes
4476,ACH01,Kalley,1152,Itagui,Tattiana Yepes
5682,ACH43,Sony,1136,Medellin,Wilson Yepes
4284,ACH01,Rico,189,Niquia,Wilson Yepes
7621,ACH01,Sony,1466,Sabaneta,Wilson Yepes
9465,ACH01,Rico,1415,Itagui,Mauro Yepes
8814,ACH22,Rico,1135,Sabaneta,Mauro Yepes
4618,ACH43,Rico,971,Medellin,Sonia Yepes
6585,ACH22,Kalley,1138,Sabaneta,Wilson Yepes
1806,ACH22,Kalley,1813,Bello,Sonia Yepes
6771,ACH22,Rico,736,Medellin,Santiago Yepes
2597,ACH22,Kalley,1423,Itagui,Mauro Yepes
560,ACH43,Sony,1472,Medellin,Sonia Yepes
4955,ACH01,Sony,1167,Itagui,Mauro Yepes
4558,ACH01,Sony,1536,Niquia,Sonia Yepes
9149,ACH22,Kalley,1650,Niquia,Santiago Yepes
1470,ACH22,Sony,1565,Bello,Sonia Yepes
4640,ACH01,Sony,1914,Medellin,Sonia Yepes
1241,ACH01,Kalley,1518,Medellin,Sonia Yepes
2905,ACH43,Rico,1336,Itagui,Mauro Yepes
7725,ACH01,Kalley,1822,Itagui,Mauro Yepes
5714,ACH01,Sony,897,Itagui,Santiago Yepes
5583,ACH43,Rico,1353,Itagui,Tattiana Yepes
6419,ACH22,Sony,1689,Sabaneta,Tattiana Yepes
7909,ACH43,Rico,1215,Itagui,Tattiana Yepes
7871,ACH01,Rico,401,Medellin,Sonia Yepes
5433,ACH43,Kalley,284,Itagui,Mauro Yepes
6704,ACH22,Rico,148,Medellin,Sonia Yepes
4962,ACH43,Kalley,1391,Niquia,Tattiana Yepes
6878,ACH01,Kalley,405,Bello,Wilson Yepes
5563,ACH43,Rico,1484,Niquia,Tattiana Yepes
1577,ACH43,Rico,276,Bello,Tattiana Yepes
9028,ACH43,Rico,1536,Itagui,Tattiana Yepes
4702,ACH22,Sony,284,Itagui,Sonia Yepes
3774,ACH01,Rico,1886,Niquia,Mauro Yepes
4019,ACH22,Sony,1577,Medellin,Mauro Yepes
3774,ACH43,Rico,604,Sabaneta,Santiago Yepes
3189,ACH43,Rico,1579,Medellin,Santiago Yepes
6352,ACH01,Rico,257,Medellin,Tattiana Yepes
7588,ACH22,Rico,349,Medellin,Tattiana Yepes
5991,ACH22,Kalley,1950,Niquia,Sonia Yepes
485,ACH01,Kalley,841,Sabaneta,Santiago Yepes
3922,ACH43,Kalley,904,Itagui,Wilson Yepes
8372,ACH43,Rico,173,Bello,Sonia Yepes
9365,ACH01,Kalley,490,Niquia,Santiago Yepes
4382,ACH22,Kalley,248,Itagui,Santiago Yepes
7849,ACH43,Sony,1990,Itagui,Tattiana Yepes
9878,ACH22,Kalley,754,Medellin,Sonia Yepes
6410,ACH01,Kalley,745,Medellin,Mauro Yepes
2435,ACH22,Kalley,208,Medellin,Mauro Yepes
1967,ACH22,Sony,956,Sabaneta,Santiago Yepes
9645,ACH43,Sony,299,Bello,Mauro Yepes
6024,ACH22,Sony,1329,Medellin,Mauro Yepes
6897,ACH22,Sony,144,Bello,Wilson Yepes
7327,ACH43,Kalley,669,Medellin,Santiago Yepes
6145,ACH43,Kalley,460,Sabaneta,Wilson Yepes
8890,ACH01,Sony,1644,Itagui,Sonia Yepes
7608,ACH01,Rico,651,Niquia,Mauro Yepes
6571,ACH43,Rico,761,Niquia,Wilson Yepes
6260,ACH43,Sony,1644,Itagui,Sonia Yepes
1960,ACH43,Kalley,870,Sabaneta,Santiago Yepes
8757,ACH43,Kalley,864,Itagui,Tattiana Yepes
6681,ACH01,Kalley,1143,Niquia,Tattiana Yepes
4755,ACH01,Sony,1943,Sabaneta,Tattiana Yepes
1127,ACH43,Kalley,1438,Niquia,Sonia Yepes
9190,ACH43,Sony,1636,Bello,Wilson Yepes
8185,ACH43,Sony,1153,Niquia,Sonia Yepes
537,ACH43,Rico,347,Itagui,Mauro Yepes
339,ACH22,Kalley,1255,Bello,Santiago Yepes
8892,ACH01,Kalley,792,Medellin,Santiago Yepes
7227,ACH22,Rico,1059,Medellin,Sonia Yepes
5173,ACH22,Sony,710,Sabaneta,Sonia Yepes
7906,ACH43,Sony,929,Bello,Wilson Yepes
6346,ACH43,Sony,626,Sabaneta,Tattiana Yepes
9015,ACH43,Kalley,994,Itagui,Tattiana Yepes
837,ACH43,Rico,380,Niquia,Sonia Yepes
9895,ACH43,Kalley,1452,Bello,Wilson Yepes
3580,ACH22,Sony,983,Sabaneta,Tattiana Yepes
701,ACH43,Sony,1206,Niquia,Tattiana Yepes
8214,ACH22,Sony,1023,Bello,Mauro Yepes
7605,ACH01,Kalley,1386,Itagui,Wilson Yepes
3841,ACH01,Rico,1475,Medellin,Santiago Yepes
1472,ACH01,Sony,656,Sabaneta,Santiago Yepes
2812,ACH01,Kalley,450,Medellin,Sonia Yepes
3711,ACH43,Kalley,308,Bello,Mauro Yepes
8737,ACH22,Rico,1076,Medellin,Wilson Yepes
1166,ACH01,Kalley,1691,Sabaneta,Santiago Yepes
7020,ACH22,Kalley,1641,Itagui,Sonia Yepes
5916,ACH22,Rico,216,Niquia,Sonia Yepes
1249,ACH01,Kalley,1439,Bello,Mauro Yepes
7230,ACH22,Kalley,1963,Itagui,Mauro Yepes
3643,ACH43,Kalley,549,Medellin,Tattiana Yepes
1962,ACH43,Kalley,598,Niquia,Mauro Yepes
5795,ACH22,Sony,1988,Sabaneta,Tattiana Yepes
4357,ACH43,Kalley,631,Niquia,Mauro Yepes
5760,ACH43,Kalley,370,Niquia,Tattiana Yepes
607,ACH01,Sony,1162,Sabaneta,Santiago Yepes
6796,ACH01,Kalley,928,Niquia,Tattiana Yepes
9958,ACH22,Sony,1029,Itagui,Wilson Yepes
5329,ACH43,Kalley,1830,Niquia,Tattiana Yepes
8634,ACH43,Sony,160,Sabaneta,Tattiana Yepes
6471,ACH43,Sony,1875,Sabaneta,Mauro Yepes
2522,ACH22,Rico,410,Sabaneta,Mauro Yepes
8449,ACH43,Kalley,342,Itagui,Mauro Yepes
8842,ACH22,Kalley,1180,Niquia,Santiago Yepes
4655,ACH01,Sony,575,Sabaneta,Sonia Yepes
3413,ACH22,Sony,1444,Medellin,Tattiana Yepes
5593,ACH43,Kalley,1779,Niquia,Tattiana Yepes
5236,ACH43,Rico,460,Medellin,Tattiana Yepes
9727,ACH43,Kalley,803,Bello,Tattiana Yepes
2624,ACH01,Kalley,884,Itagui,Sonia Yepes
4814,ACH22,Sony,1522,Niquia,Santiago Yepes
6156,ACH43,Rico,1167,Bello,Sonia Yepes
5856,ACH22,Sony,872,Bello,Tattiana Yepes
7724,ACH01,Kalley,1670,Medellin,Tattiana Yepes
9054,ACH43,Sony,1485,Medellin,Tattiana Yepes
3717,ACH01,Sony,1852,Itagui,Wilson Yepes
2609,ACH43,Kalley,1965,Medellin,Sonia Yepes
5336,ACH22,Kalley,1508,Medellin,Mauro Yepes
1247,ACH22,Sony,1997,Niquia,Sonia Yepes
8169,ACH43,Rico,1381,Niquia,Sonia Yepes
7160,ACH43,Rico,1811,Itagui,Tattiana Yepes
1207,ACH22,Rico,1689,Itagui,Tattiana Yepes
7210,ACH43,Sony,290,Niquia,Tattiana Yepes
1685,ACH01,Sony,1612,Niquia,Tattiana Yepes
9822,ACH22,Kalley,1103,Itagui,Tattiana Yepes
451,ACH01,Sony,1647,Niquia,Tattiana Yepes
8688,ACH43,Kalley,713,Bello,Santiago Yepes
8560,ACH43,Rico,1848,Medellin,Tattiana Yepes
7638,ACH22,Kalley,741,Niquia,Tattiana Yepes
9548,ACH22,Sony,1953,Bello,Sonia Yepes
9814,ACH43,Rico,752,Niquia,Mauro Yepes
181,ACH01,Sony,1987,Itagui,Wilson Yepes
1288,ACH01,Sony,121,Niquia,Sonia Yepes
4030,ACH43,Kalley,1182,Medellin,Sonia Yepes
3923,ACH43,Kalley,1501,Medellin,Wilson Yepes
1583,ACH22,Kalley,1733,Medellin,Wilson Yepes
1566,ACH43,Rico,634,Sabaneta,Wilson Yepes
7757,ACH22,Sony,1539,Bello,Mauro Yepes
9366,ACH22,Kalley,1595,Sabaneta,Mauro Yepes
1163,ACH43,Rico,307,Niquia,Wilson Yepes
6929,ACH22,Kalley,1534,Itagui,Sonia Yepes
4949,ACH43,Kalley,262,Bello,Sonia Yepes
3426,ACH22,Rico,1656,Niquia,Sonia Yepes
7219,ACH01,Sony,1257,Medellin,Tattiana Yepes
2424,ACH01,Kalley,1101,Sabaneta,Mauro Yepes
4958,ACH01,Sony,123,Sabaneta,Santiago Yepes
8976,ACH43,Sony,1966,Medellin,Wilson Yepes
4367,ACH22,Rico,923,Medellin,Wilson Yepes
4291,ACH01,Rico,336,Itagui,Tattiana Yepes
4395,ACH22,Rico,1483,Sabaneta,Mauro Yepes
9704,ACH01,Rico,899,Medellin,Sonia Yepes
6029,ACH43,Sony,1037,Medellin,Wilson Yepes
7560,ACH22,Kalley,763,Sabaneta,Mauro Yepes
755,ACH43,Rico,670,Bello,Wilson Yepes
1497,ACH43,Sony,1495,Sabaneta,Mauro Yepes
7742,ACH43,Kalley,224,Niquia,Sonia Yepes
8660,ACH43,Sony,1358,Sabaneta,Sonia Yepes
3134,ACH22,Sony,1225,Bello,Tattiana Yepes
5629,ACH01,Kalley,261,Niquia,Sonia Yepes
5785,ACH43,Rico,495,Sabaneta,Santiago Yepes
7830,ACH22,Sony,1932,Itagui,Wilson Yepes
5114,ACH22,Rico,1430,Medellin,Sonia Yepes
7252,ACH43,Sony,1280,Sabaneta,Tattiana Yepes
8872,ACH43,Sony,1047,Bello,Mauro Yepes
7397,ACH22,Sony,1120,Niquia,Tattiana Yepes
3073,ACH01,Kalley,374,Bello,Santiago Yepes
6527,ACH43,Kalley,745,Medellin,Sonia Yepes
3193,ACH22,Rico,244,Bello,Santiago Yepes
4663,ACH01,Kalley,1427,Medellin,Wilson Yepes
1258,ACH01,Sony,1702,Medellin,Wilson Yepes
2240,ACH43,Sony,1627,Niquia,Wilson Yepes
3870,ACH22,Rico,239,Sabaneta,Mauro Yepes
5495,ACH01,Sony,638,Sabaneta,Wilson Yepes
571,ACH22,Rico,1112,Itagui,Mauro Yepes
9769,ACH43,Kalley,318,Medellin,Wilson Yepes
9296,ACH01,Sony,1129,Medellin,Sonia Yepes
1696,ACH01,Kalley,1544,Itagui,Sonia Yepes
720,ACH22,Rico,309,Niquia,Mauro Yepes
6335,ACH01,Sony,419,Medellin,Wilson Yepes
8045,ACH22,Rico,1399,Sabaneta,Mauro Yepes
5986,ACH01,Rico,1704,Sabaneta,Mauro Yepes
520,ACH01,Rico,1245,Itagui,Tattiana Yepes
6851,ACH43,Kalley,454,Sabaneta,Santiago Yepes
7657,ACH01,Kalley,617,Medellin,Wilson Yepes
8156,ACH22,Sony,1043,Niquia,Sonia Yepes
2525,ACH22,Kalley,779,Bello,Wilson Yepes
1011,ACH43,Kalley,1615,Itagui,Wilson Yepes
5293,ACH43,Kalley,482,Bello,Santiago Yepes
7196,ACH43,Kalley,1648,Medellin,Tattiana Yepes
3842,ACH22,Rico,1103,Sabaneta,Tattiana Yepes
9132,ACH43,Rico,721,Itagui,Tattiana Yepes
8005,ACH43,Sony,1573,Itagui,Mauro Yepes
3366,ACH22,Rico,351,Medellin,Mauro Yepes
6476,ACH43,Sony,1258,Niquia,Mauro Yepes
3652,ACH22,Rico,1204,Niquia,Tattiana Yepes
1529,ACH22,Kalley,1796,Sabaneta,Wilson Yepes
8482,ACH43,Rico,942,Sabaneta,Tattiana Yepes
3671,ACH01,Sony,1662,Sabaneta,Sonia Yepes
191,ACH01,Sony,1436,Medellin,Sonia Yepes
3372,ACH43,Rico,1014,Niquia,Sonia Yepes
2573,ACH01,Sony,1637,Niquia,Mauro Yepes
9835,ACH43,Rico,114,Sabaneta,Santiago Yepes
2222,ACH43,Rico,1548,Medellin,Tattiana Yepes
6905,ACH22,Kalley,1455,Bello,Tattiana Yepes
2487,ACH22,Kalley,1810,Itagui,Sonia Yepes
6453,ACH01,Kalley,171,Bello,Santiago Yepes
2593,ACH01,Sony,822,Sabaneta,Sonia Yepes
7074,ACH01,Kalley,749,Itagui,Mauro Yepes
1761,ACH22,Rico,1659,Sabaneta,Santiago Yepes
968,ACH01,Sony,227,Medellin,Sonia Yepes
4888,ACH01,Rico,1740,Itagui,Santiago Yepes
7957,ACH22,Rico,1531,Medellin,Santiago Yepes
3906,ACH43,Kalley,1851,Niquia,Santiago Yepes
2754,ACH01,Rico,533,Itagui,Santiago Yepes
7314,ACH22,Rico,1787,Niquia,Tattiana Yepes
5506,ACH22,Kalley,758,Sabaneta,Mauro Yepes
1290,ACH01,Sony,154,Medellin,Mauro Yepes
4959,ACH22,Kalley,944,Bello,Wilson Yepes
2741,ACH01,Sony,883,Itagui,Santiago Yepes
2974,ACH01,Sony,1841,Bello,Santiago Yepes
9460,ACH01,Kalley,637,Bello,Mauro Yepes
7625,ACH22,Rico,297,Niquia,Sonia Yepes
7440,ACH43,Sony,1246,Sabaneta,Mauro Yepes
6503,ACH22,Rico,1985,Niquia,Wilson Yepes
869,ACH43,Kalley,940,Sabaneta,Wilson Yepes
9895,ACH22,Kalley,806,Itagui,Santiago Yepes
3223,ACH01,Rico,293,Itagui,Mauro Yepes
8082,ACH22,Sony,452,Medellin,Tattiana Yepes
1233,ACH43,Sony,1558,Bello,Sonia Yepes
6778,ACH43,Kalley,905,Itagui,Sonia Yepes
5682,ACH01,Rico,786,Niquia,Sonia Yepes
4228,ACH22,Rico,807,Itagui,Wilson Yepes
6895,ACH01,Rico,694,Medellin,Tattiana Yepes
2542,ACH01,Kalley,1094,Medellin,Tattiana Yepes
4919,ACH22,Rico,878,Bello,Wilson Yepes
2212,ACH22,Sony,223,Itagui,Santiago Yepes
1326,ACH01,Rico,1036,Bello,Santiago Yepes
597,ACH43,Kalley,1036,Sabaneta,Tattiana Yepes
4268,ACH01,Sony,813,Niquia,Tattiana Yepes
7014,ACH22,Kalley,1933,Niquia,Mauro Yepes
3918,ACH01,Rico,961,Bello,Tattiana Yepes
3161,ACH22,Kalley,1846,Medellin,Wilson Yepes
9886,ACH43,Rico,706,Medellin,Wilson Yepes
9934,ACH01,Rico,1794,Itagui,Santiago Yepes
4446,ACH22,Kalley,813,Medellin,Tattiana Yepes
764,ACH43,Kalley,1145,Itagui,Wilson Yepes
2367,ACH01,Kalley,325,Itagui,Santiago Yepes
8148,ACH22,Sony,1281,Sabaneta,Santiago Yepes
3289,ACH43,Sony,710,Niquia,Santiago Yepes
4765,ACH43,Sony,1632,Sabaneta,Santiago Yepes
8677,ACH01,Sony,439,Niquia,Mauro Yepes
5827,ACH01,Sony,504,Bello,Santiago Yepes
7368,ACH01,Sony,1239,Medellin,Wilson Yepes
2921,ACH22,Sony,1189,Itagui,Santiago Yepes
6374,ACH01,Kalley,1691,Medellin,Santiago Yepes
5636,ACH01,Sony,724,Itagui,Santiago Yepes
8490,ACH01,Rico,692,Itagui,Wilson Yepes
5938,ACH01,Sony,254,Bello,Tattiana Yepes
7598,ACH43,Sony,709,Medellin,Mauro Yepes
517,ACH22,Kalley,857,Bello,Tattiana Yepes
1697,ACH22,Kalley,877,Sabaneta,Sonia Yepes
789,ACH22,Rico,1801,Sabaneta,Santiago Yepes
2108,ACH43,Sony,396,Itagui,Wilson Yepes
3646,ACH43,Kalley,736,Bello,Mauro Yepes
256,ACH43,Sony,1432,Bello,Tattiana Yepes
7872,ACH43,Sony,899,Itagui,Mauro Yepes
4652,ACH01,Rico,708,Niquia,Wilson Yepes
5707,ACH22,Kalley,228,Itagui,Mauro Yepes
5517,ACH01,Kalley,1316,Medellin,Sonia Yepes
1982,ACH22,Sony,1406,Bello,Wilson Yepes
3055,ACH01,Kalley,1606,Sabaneta,Santiago Yepes
2161,ACH43,Kalley,101,Bello,Wilson Yepes
9162,ACH43,Rico,776,Itagui,Santiago Yepes
975,ACH22,Sony,1869,Itagui,Santiago Yepes
3667,ACH22,Kalley,1705,Niquia,Mauro Yepes
2181,ACH01,Rico,276,Bello,Tattiana Yepes
959,ACH01,Kalley,763,Medellin,Wilson Yepes
5643,ACH43,Sony,1209,Itagui,Santiago Yepes
1176,ACH01,Rico,1006,Sabaneta,Tattiana Yepes
8422,ACH43,Rico,1588,Itagui,Wilson Yepes
2740,ACH01,Rico,562,Sabaneta,Tattiana Yepes
478,ACH43,Rico,953,Sabaneta,Wilson Yepes
9880,ACH22,Sony,1924,Medellin,Sonia Yepes
424,ACH01,Rico,1808,Medellin,Sonia Yepes
7671,ACH43,Kalley,1608,Bello,Mauro Yepes
5962,ACH01,Kalley,1034,Itagui,Sonia Yepes
5868,ACH01,Rico,451,Itagui,Mauro Yepes
4831,ACH22,Sony,688,Sabaneta,Santiago Yepes
9673,ACH22,Kalley,1294,Niquia,Santiago Yepes
9358,ACH22,Kalley,175,Itagui,Santiago Yepes
2519,ACH01,Sony,1024,Bello,Sonia Yepes
3296,ACH01,Sony,562,Sabaneta,Mauro Yepes
5519,ACH43,Sony,573,Sabaneta,Santiago Yepes
9231,ACH43,Kalley,188,Itagui,Mauro Yepes
9958,ACH01,Rico,1590,Medellin,Tattiana Yepes
7025,ACH43,Rico,361,Medellin,Mauro Yepes
7534,ACH22,Rico,1875,Bello,Tattiana Yepes
1076,ACH22,Kalley,240,Itagui,Wilson Yepes
7006,ACH22,Sony,1972,Niquia,Santiago Yepes
4415,ACH43,Kalley,1203,Sabaneta,Tattiana Yepes
6071,ACH22,Kalley,1806,Sabaneta,Tattiana Yepes
7275,ACH43,Sony,407,Itagui,Sonia Yepes
1057,ACH22,Kalley,1784,Sabaneta,Mauro Yepes
7308,ACH22,Rico,850,Sabaneta,Tattiana Yepes
7887,ACH22,Rico,1637,Sabaneta,Tattiana Yepes
3372,ACH01,Sony,1490,Niquia,Sonia Yepes
4126,ACH01,Sony,953,Medellin,Mauro Yepes
1511,ACH43,Sony,1751,Medellin,Tattiana Yepes
3137,ACH01,Sony,297,Bello,Mauro Yepes
2410,ACH43,Rico,1253,Bello,Santiago Yepes
2614,ACH22,Sony,700,Bello,Tattiana Yepes
5721,ACH22,Sony,607,Sabaneta,Wilson Yepes
988,ACH43,Kalley,1330,Bello,Wilson Yepes
1190,ACH01,Kalley,665,Niquia,Wilson Yepes
5003,ACH01,Kalley,1588,Niquia,Tattiana Yepes
6587,ACH01,Kalley,1059,Itagui,Mauro Yepes
3461,ACH01,Sony,1244,Bello,Wilson Yepes
4374,ACH43,Kalley,392,Sabaneta,Santiago Yepes
7907,ACH43,Sony,1616,Sabaneta,Mauro Yepes
5293,ACH01,Rico,1564,Bello,Mauro Yepes
6321,ACH22,Kalley,110,Itagui,Wilson Yepes
1252,ACH22,Sony,436,Niquia,Wilson Yepes
7798,ACH22,Sony,1413,Medellin,Mauro Yepes
1626,ACH22,Rico,1064,Medellin,Mauro Yepes
297,ACH01,Rico,399,Niquia,Sonia Yepes
187,ACH01,Sony,574,Medellin,Mauro Yepes
438,ACH01,Sony,172,Sabaneta,Mauro Yepes
2202,ACH43,Sony,473,Medellin,Mauro Yepes
7123,ACH01,Sony,889,Itagui,Tattiana Yepes
8574,ACH43,Rico,1837,Bello,Mauro Yepes
8528,ACH01,Rico,606,Itagui,Wilson Yepes
2362,ACH22,Sony,968,Niquia,Tattiana Yepes
7524,ACH01,Sony,1492,Sabaneta,Santiago Yepes
9312,ACH01,Rico,1805,Niquia,Tattiana Yepes
5488,ACH22,Rico,1253,Medellin,Tattiana Yepes
7173,ACH22,Rico,1563,Medellin,Santiago Yepes
3088,ACH01,Rico,1774,Itagui,Wilson Yepes
6801,ACH01,Rico,1568,Bello,Sonia Yepes
9801,ACH22,Rico,1928,Bello,Sonia Yepes
9794,ACH22,Sony,295,Sabaneta,Tattiana Yepes
1495,ACH01,Rico,137,Itagui,Wilson Yepes
7758,ACH43,Sony,162,Niquia,Santiago Yepes
6510,ACH01,Rico,1618,Bello,Sonia Yepes
5409,ACH43,Sony,597,Itagui,Santiago Yepes
8929,ACH43,Kalley,1829,Itagui,Sonia Yepes
7114,ACH43,Sony,1246,Bello,Mauro Yepes
9944,ACH01,Kalley,1282,Niquia,Tattiana Yepes
9729,ACH22,Kalley,112,Itagui,Santiago Yepes
9735,ACH01,Sony,1911,Medellin,Wilson Yepes
8542,ACH22,Kalley,693,Niquia,Santiago Yepes
5176,ACH22,Kalley,1609,Sabaneta,Sonia Yepes
1871,ACH43,Sony,719,Medellin,Tattiana Yepes
1524,ACH01,Sony,1857,Medellin,Tattiana Yepes
7051,ACH01,Kalley,1177,Niquia,Santiago Yepes
317,ACH22,Kalley,1968,Niquia,Santiago Yepes
1869,ACH43,Sony,251,Sabaneta,Mauro Yepes
7476,ACH01,Rico,180,Niquia,Mauro Yepes
8978,ACH01,Sony,1247,Medellin,Santiago Yepes
4598,ACH43,Sony,1389,Medellin,Sonia Yepes
5149,ACH01,Sony,607,Sabaneta,Sonia Yepes
2039,ACH22,Kalley,1372,Itagui,Sonia Yepes
6375,ACH22,Sony,484,Itagui,Sonia Yepes
5316,ACH01,Kalley,892,Bello,Tattiana Yepes
2226,ACH22,Rico,1502,Bello,Mauro Yepes
2935,ACH01,Rico,1516,Itagui,Tattiana Yepes
9710,ACH43,Rico,887,Medellin,Sonia Yepes
2620,ACH01,Rico,692,Bello,Wilson Yepes
1898,ACH22,Sony,781,Niquia,Mauro Yepes
3541,ACH43,Kalley,101,Bello,Wilson Yepes
4260,ACH43,Rico,789,Medellin,Santiago Yepes
5829,ACH43,Rico,671,Bello,Santiago Yepes
6885,ACH01,Rico,637,Bello,Tattiana Yepes
9299,ACH43,Sony,217,Bello,Mauro Yepes
6727,ACH01,Kalley,1370,Medellin,Santiago Yepes
7705,ACH43,Kalley,1796,Sabaneta,Tattiana Yepes
2607,ACH22,Sony,461,Niquia,Mauro Yepes
4257,ACH22,Rico,900,Itagui,Sonia Yepes
2169,ACH43,Sony,193,Medellin,Tattiana Yepes
7937,ACH43,Rico,1263,Medellin,Mauro Yepes
3179,ACH01,Sony,1169,Bello,Tattiana Yepes
6532,ACH22,Rico,579,Bello,Wilson Yepes
7944,ACH22,Kalley,1913,Medellin,Mauro Yepes
5732,ACH22,Rico,1721,Medellin,Tattiana Yepes
8338,ACH01,Rico,1060,Medellin,Mauro Yepes
1067,ACH22,Rico,1024,Medellin,Sonia Yepes
5800,ACH22,Rico,1446,Bello,Tattiana Yepes
2963,ACH22,Rico,500,Niquia,Mauro Yepes
2452,ACH22,Sony,1282,Itagui,Wilson Yepes
8619,ACH22,Sony,583,Bello,Tattiana Yepes
7449,ACH01,Rico,1464,Medellin,Wilson Yepes
4036,ACH01,Sony,1432,Niquia,Sonia Yepes
8888,ACH43,Sony,1542,Niquia,Wilson Yepes
8796,ACH43,Rico,385,Sabaneta,Mauro Yepes
5777,ACH22,Sony,323,Bello,Santiago Yepes
2833,ACH43,Sony,1693,Niquia,Wilson Yepes
8550,ACH43,Rico,771,Sabaneta,Wilson Yepes
5064,ACH01,Sony,752,Medellin,Sonia Yepes
873,ACH01,Sony,109,Itagui,Wilson Yepes
4574,ACH01,Kalley,1119,Itagui,Santiago Yepes
8482,ACH43,Rico,1884,Itagui,Tattiana Yepes
842,ACH22,Rico,1208,Itagui,Mauro Yepes
6813,ACH43,Sony,1249,Niquia,Mauro Yepes
5957,ACH43,Kalley,604,Medellin,Sonia Yepes
8660,ACH22,Sony,1684,Itagui,Tattiana Yepes
